iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PAN,North America,Panama,2020-12-10,185424.0,2447.0,2029.286,3287.0,23.0,20.857,42318.952,558.474,463.14,750.185,5.249,4.76,1.2,,,,,,,,,13299.0,1017348.0,232.187,3.035,11234.0,2.564,0.181,5.5,tests performed,,,,,,,,,,,,70.37,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-11,187779.0,2355.0,2024.571,3309.0,22.0,22.143,42856.429,537.477,462.064,755.207,5.021,5.054,1.2,,,,,,,,,13769.0,1031117.0,235.33,3.142,11286.0,2.576,0.179,5.6,tests performed,,,,,,,,,,,,70.37,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-12,190585.0,2806.0,2096.857,3331.0,22.0,22.571,43496.837,640.408,478.562,760.228,5.021,5.151,1.21,,,,,,,,,16400.0,1047517.0,239.073,3.743,11497.0,2.624,0.182,5.5,tests performed,,,,,,,,,,,,70.37,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-13,193007.0,2422.0,2184.0,3356.0,25.0,23.286,44049.605,552.768,498.45,765.933,5.706,5.314,1.2,,,,,,,,,12032.0,1059549.0,241.819,2.746,11859.0,2.707,0.184,5.4,tests performed,,,,,,,,,,,,70.37,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-14,194619.0,1612.0,2198.429,3382.0,26.0,24.286,44417.508,367.904,501.743,771.867,5.934,5.543,1.2,,,,,,,,,9570.0,1069119.0,244.003,2.184,12087.0,2.759,0.182,5.5,tests performed,,,,,,,,,,,,70.37,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-15,196987.0,2368.0,2260.143,3411.0,29.0,24.286,44957.952,540.444,515.828,778.486,6.619,5.543,1.19,,,,,,,,,13424.0,1082543.0,247.067,3.064,12397.0,2.829,0.182,5.5,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-16,199947.0,2960.0,2424.286,3439.0,28.0,25.0,45633.507,675.555,553.29,784.876,6.39,5.706,1.19,,,,,,,,,13981.0,1096524.0,250.257,3.191,13211.0,3.015,0.184,5.4,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-17,203295.0,3348.0,2553.0,3481.0,42.0,27.714,46397.615,764.107,582.666,794.462,9.586,6.325,1.19,,,,,,,,,16162.0,1112686.0,253.946,3.689,13620.0,3.108,0.187,5.3,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-18,206310.0,3015.0,2647.286,3504.0,23.0,27.857,47085.722,688.107,604.185,799.711,5.249,6.358,1.18,,,,,,,,,16263.0,1128949.0,257.658,3.712,13976.0,3.19,0.189,5.3,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-19,209584.0,3274.0,2714.143,3527.0,23.0,28.0,47832.941,747.219,619.443,804.96,5.249,6.39,1.18,,,,,,,,,17484.0,1146433.0,261.648,3.99,14131.0,3.225,0.192,5.2,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-20,212339.0,2755.0,2761.714,3566.0,39.0,30.0,48461.709,628.768,630.301,813.861,8.901,6.847,1.16,,,,,,,,,13830.0,1160263.0,264.805,3.156,14388.0,3.284,0.192,5.2,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-21,214038.0,1699.0,2774.143,3597.0,31.0,30.714,48849.468,387.759,633.137,820.936,7.075,7.01,1.15,,,,,,,,,10346.0,1170609.0,267.166,2.361,14499.0,3.309,0.191,5.2,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-22,217202.0,3164.0,2887.857,3632.0,35.0,31.571,49571.582,722.113,659.09,828.924,7.988,7.205,1.14,,,,,,,,,16341.0,1186950.0,270.895,3.729,14915.0,3.404,0.194,5.2,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-23,220261.0,3059.0,2902.0,3664.0,32.0,32.143,50269.731,698.15,662.318,836.227,7.303,7.336,1.13,,,,,,,,,14239.0,1201189.0,274.145,3.25,14952.0,3.412,0.194,5.2,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-24,223674.0,3413.0,2911.286,3715.0,51.0,33.429,51048.674,778.942,664.437,847.867,11.64,7.629,1.12,,,,,,,,,16375.0,1217564.0,277.882,3.737,14983.0,3.42,0.194,5.1,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-25,226660.0,2986.0,2907.143,3756.0,41.0,36.0,51730.162,681.489,663.491,857.224,9.357,8.216,1.12,,,,,,,,,11380.0,1228944.0,280.479,2.597,14285.0,3.26,0.204,4.9,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-26,228724.0,2064.0,2734.286,3799.0,43.0,38.857,52201.225,471.063,624.041,867.038,9.814,8.868,1.11,,,,,,,,,9781.0,1238725.0,282.712,2.232,13185.0,3.009,0.207,4.8,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-27,231357.0,2633.0,2716.857,3840.0,41.0,39.143,52802.149,600.924,620.063,876.396,9.357,8.933,1.11,,,,,,,,,9831.0,1248556.0,284.955,2.244,12613.0,2.879,0.215,4.6,tests performed,,,,,,,,,,,,62.04,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-28,233705.0,2348.0,2809.571,3892.0,52.0,42.143,53338.029,535.879,641.223,888.263,11.868,9.618,1.12,,,,,,,,,7722.0,1256278.0,286.718,1.762,12238.0,2.793,0.23,4.4,tests performed,,,,,,,,,,,,67.59,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-29,238279.0,4574.0,3011.0,3933.0,41.0,43.0,54381.944,1043.915,687.195,897.621,9.357,9.814,1.12,,,,,,,,,15991.0,1272269.0,290.367,3.65,12188.0,2.782,0.247,4.0,tests performed,,,,,,,,,,,,67.59,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-30,242744.0,4465.0,3211.857,3975.0,42.0,44.429,55400.982,1019.038,733.036,907.206,9.586,10.14,1.11,,,,,,,,,15791.0,1288060.0,293.971,3.604,12410.0,2.832,0.259,3.9,tests performed,,,,,,,,,,,,67.59,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2020-12-31,246790.0,4046.0,3302.286,4022.0,47.0,43.857,56324.392,923.411,753.674,917.933,10.727,10.009,1.09,,,,,,,,,14423.0,1302483.0,297.263,3.292,12131.0,2.769,0.272,3.7,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,3015.6,14.46,19.77,688.244408470637
PAN,North America,Panama,2021-01-01,249733.0,2943.0,3296.143,4064.0,42.0,44.0,56996.067,671.675,752.272,927.519,9.586,10.042,1.07,,,,,,,,,11297.0,1313780.0,299.841,2.578,12119.0,2.766,0.272,3.7,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-02,251764.0,2031.0,3291.429,4103.0,39.0,43.429,57459.599,463.531,751.196,936.42,8.901,9.912,1.05,,,,,,,,,6855.0,1320635.0,301.406,1.565,11701.0,2.67,0.281,3.6,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-03,253736.0,1972.0,3197.0,4140.0,37.0,42.857,57909.664,450.066,729.645,944.864,8.444,9.781,1.05,,,,,,,,,7838.0,1328473.0,303.195,1.789,11417.0,2.606,0.28,3.6,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-04,256230.0,2494.0,3217.857,4197.0,57.0,43.571,58478.865,569.201,734.405,957.873,13.009,9.944,1.05,,,,,,,,,11022.0,1339495.0,305.71,2.516,11888.0,2.713,0.271,3.7,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-05,259770.0,3540.0,3070.143,4238.0,41.0,43.571,59286.792,807.927,700.693,967.23,9.357,9.944,1.05,,,,,,,,,12268.0,1351763.0,308.51,2.8,11356.0,2.592,0.27,3.7,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-06,264956.0,5186.0,3173.143,4283.0,45.0,44.0,60470.383,1183.59,724.2,977.501,10.27,10.042,1.05,,,,,,,,,19830.0,1371593.0,313.036,4.526,11933.0,2.723,0.266,3.8,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-07,269091.0,4135.0,3185.857,4321.0,38.0,42.714,61414.105,943.723,727.102,986.173,8.673,9.749,1.03,,,,,,,,,16136.0,1387729.0,316.719,3.683,12178.0,2.779,0.262,3.8,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-08,273037.0,3946.0,3329.143,4363.0,42.0,42.714,62314.693,900.588,759.804,995.759,9.586,9.749,1.02,,,,,,,,,16170.0,1403899.0,320.409,3.69,12874.0,2.938,0.259,3.9,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-09,276772.0,3735.0,3572.571,4406.0,43.0,43.286,63167.125,852.432,815.361,1005.573,9.814,9.879,0.99,,,,,,,,,16825.0,1420724.0,324.249,3.84,14298.0,3.263,0.25,4.0,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-10,279196.0,2424.0,3637.143,4455.0,49.0,45.0,63720.349,553.225,830.098,1016.756,11.183,10.27,0.97,,,,,,,,,10389.0,1431113.0,326.62,2.371,14663.0,3.347,0.248,4.0,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-11,281353.0,2157.0,3589.0,4500.0,45.0,43.286,64212.637,492.288,819.11,1027.026,10.27,9.879,0.95,,,,,,,,,9112.0,1440225.0,328.7,2.08,14390.0,3.284,0.249,4.0,tests performed,,,,,,,,,,,,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-12,285093.0,3740.0,3617.571,4561.0,61.0,46.143,65066.21,853.573,825.631,1040.948,13.922,10.531,0.92,,,,,,,,,17137.0,1457362.0,332.611,3.911,15086.0,3.443,0.24,4.2,tests performed,,,,,,,,,,,,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-13,288408.0,3315.0,3350.286,4594.0,33.0,44.429,65822.786,756.576,764.629,1048.48,7.532,10.14,0.9,,,,,,,,,16267.0,1473629.0,336.323,3.713,14577.0,3.327,0.23,4.4,tests performed,,,,,,,,,,,,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-14,291285.0,2877.0,3170.571,4651.0,57.0,47.143,66479.398,656.612,723.613,1061.489,13.009,10.759,0.88,,,,,,,,,13269.0,1486898.0,339.352,3.028,14167.0,3.233,0.224,4.5,tests performed,,,,,,,,,,,,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-15,293592.0,2307.0,2936.429,4689.0,38.0,46.571,67005.92,526.522,670.175,1070.161,8.673,10.629,0.86,,,,,,,,,13111.0,1500009.0,342.344,2.992,13730.0,3.134,0.214,4.7,tests performed,,,,,,,,,,,,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-16,296269.0,2677.0,2785.286,4738.0,49.0,47.429,67616.886,610.966,635.68,1081.344,11.183,10.825,0.84,,,,,,,,,16130.0,1516139.0,346.025,3.681,13631.0,3.111,0.204,4.9,tests performed,,,,,,,,,,,,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-17,298019.0,1750.0,2689.0,4787.0,49.0,47.429,68016.285,399.399,613.705,1092.528,11.183,10.825,0.82,,,,,,,,,9663.0,1525802.0,348.231,2.205,13527.0,3.087,0.199,5.0,tests performed,,,,,,,,,,,,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-18,299361.0,1342.0,2572.571,4828.0,41.0,46.857,68322.567,306.282,587.133,1101.885,9.357,10.694,0.81,,,,,,,,,7703.0,1533505.0,349.989,1.758,13326.0,3.041,0.193,5.2,tests performed,,,,,,,,,,,,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-19,301534.0,2173.0,2348.714,4864.0,36.0,43.286,68818.507,495.939,536.042,1110.101,8.216,9.879,0.8,,,,,,,,,13046.0,1546551.0,352.966,2.977,12741.0,2.908,0.184,5.4,tests performed,,,,,,,,,,,,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-20,303777.0,2243.0,2195.571,4912.0,48.0,45.429,69330.422,511.915,501.091,1121.056,10.955,10.368,0.79,,,,,,,,,13584.0,1560135.0,356.067,3.1,12358.0,2.82,0.178,5.6,tests performed,641.0,641.0,,,,,0.01,0.01,,,,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-21,305752.0,1975.0,2066.714,4944.0,32.0,41.857,69781.173,450.75,471.682,1128.359,7.303,9.553,0.78,,,,,,,,,13197.0,1573332.0,359.078,3.012,12348.0,2.818,0.167,6.0,tests performed,2728.0,2728.0,,,2087.0,2087.0,0.06,0.06,,,476.0,74.07,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-22,307793.0,2041.0,2028.714,4980.0,36.0,41.571,70246.986,465.813,463.009,1136.576,8.216,9.488,0.77,,,,,,,,,13302.0,1586634.0,362.114,3.036,12375.0,2.824,0.164,6.1,tests performed,5081.0,5081.0,,,2353.0,2220.0,0.12,0.12,,,507.0,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-23,309851.0,2058.0,1940.286,5034.0,54.0,42.286,70716.679,469.693,442.828,1148.9,12.324,9.651,0.76,,,,,,,,,13177.0,1599811.0,365.122,3.007,11953.0,2.728,0.162,6.2,tests performed,5594.0,5594.0,,,513.0,1651.0,0.13,0.13,,,377.0,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-24,311244.0,1393.0,1889.286,5063.0,29.0,39.429,71034.601,317.922,431.188,1155.518,6.619,8.999,0.76,,,,,,,,,9279.0,1609090.0,367.239,2.118,11898.0,2.715,0.159,6.3,tests performed,6420.0,6420.0,,,826.0,1445.0,0.15,0.15,,,330.0,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-25,312158.0,914.0,1828.143,5098.0,35.0,38.571,71243.201,208.6,417.233,1163.506,7.988,8.803,0.75,,,,,,,,,6385.0,1615475.0,368.697,1.457,11710.0,2.673,0.156,6.4,tests performed,6597.0,6597.0,,,177.0,1191.0,0.15,0.15,,,272.0,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-26,313834.0,1676.0,1757.143,5137.0,39.0,39.0,71625.712,382.51,401.029,1172.407,8.901,8.901,0.74,,,,,,,,,10790.0,1626265.0,371.159,2.463,11388.0,2.599,0.154,6.5,tests performed,7497.0,7497.0,,,900.0,1143.0,0.17,0.17,,,261.0,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-27,315400.0,1566.0,1660.429,5176.0,39.0,37.714,71983.117,357.405,378.956,1181.308,8.901,8.607,0.73,,,,,,,,,11277.0,1637542.0,373.733,2.574,11058.0,2.524,0.15,6.7,tests performed,8546.0,8546.0,,,1049.0,1129.0,0.2,0.2,,,258.0,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-28,316808.0,1408.0,1579.429,5196.0,20.0,36.0,72304.462,321.345,360.47,1185.873,4.565,8.216,0.73,,,,,,,,,11030.0,1648572.0,376.25,2.517,10749.0,2.453,0.147,6.8,tests performed,8723.0,8723.0,,,177.0,856.0,0.2,0.2,,,195.0,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
PAN,North America,Panama,2021-01-29,318253.0,1445.0,1494.286,5221.0,25.0,34.429,72634.251,329.789,341.038,1191.578,5.706,7.858,0.72,,,,,,,,,11985.0,1660557.0,378.986,2.735,10560.0,2.41,0.142,7.1,tests performed,8772.0,8772.0,,,49.0,527.0,0.2,0.2,,,120.0,76.85,4381583.0,55.133,29.7,7.918,5.03,22267.037,2.2,128.346,8.33,2.4,9.9,,2.3,78.51,0.815,,,,
