iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
MNG,Asia,Mongolia,2020-10-16,320.0,0.0,0.714,,,0.0,96.117,0.0,0.215,,,0.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-17,320.0,0.0,0.714,,,0.0,96.117,0.0,0.215,,,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-18,324.0,4.0,0.857,,,0.0,97.318,1.201,0.257,,,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-19,326.0,2.0,0.857,,,0.0,97.919,0.601,0.257,,,0.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-20,327.0,1.0,1.0,,,0.0,98.219,0.3,0.3,,,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-21,328.0,1.0,1.143,,,0.0,98.52,0.3,0.343,,,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-22,328.0,0.0,1.143,,,0.0,98.52,0.0,0.343,,,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-23,328.0,0.0,1.143,,,0.0,98.52,0.0,0.343,,,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-24,338.0,10.0,2.571,,,0.0,101.523,3.004,0.772,,,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-25,339.0,1.0,2.143,,,0.0,101.824,0.3,0.644,,,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-26,340.0,1.0,2.0,,,0.0,102.124,0.3,0.601,,,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-27,340.0,0.0,1.857,,,0.0,102.124,0.0,0.558,,,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-28,340.0,0.0,1.714,,,0.0,102.124,0.0,0.515,,,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-29,340.0,0.0,1.714,,,0.0,102.124,0.0,0.515,,,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-30,346.0,6.0,2.571,,,0.0,103.926,1.802,0.772,,,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-10-31,346.0,0.0,1.143,,,0.0,103.926,0.0,0.343,,,0.0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,-1053.4,-7.28,-2.73,-316.404558099915
MNG,Asia,Mongolia,2020-11-01,349.0,3.0,1.429,,,0.0,104.827,0.901,0.429,,,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-02,350.0,1.0,1.429,,,0.0,105.128,0.3,0.429,,,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-03,352.0,2.0,1.714,,,0.0,105.729,0.601,0.515,,,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-04,353.0,1.0,1.857,,,0.0,106.029,0.3,0.558,,,0.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-05,356.0,3.0,2.286,,,0.0,106.93,0.901,0.687,,,0.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-06,357.0,1.0,1.571,,,0.0,107.23,0.3,0.472,,,0.0,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-07,357.0,0.0,1.571,,,0.0,107.23,0.0,0.472,,,0.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-08,362.0,5.0,1.857,,,0.0,108.732,1.502,0.558,,,0.0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-09,368.0,6.0,2.571,,,0.0,110.534,1.802,0.772,,,0.0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-10,382.0,14.0,4.286,,,0.0,114.739,4.205,1.287,,,0.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-11,406.0,24.0,7.571,,,0.0,121.948,7.209,2.274,,,0.0,1.2,,,,,,,,,,95082.0,28.559,,,,,,samples tested,,,,,,,,,,,,35.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-12,412.0,6.0,8.0,,,0.0,123.75,1.802,2.403,,,0.0,1.22,,,,,,,,,644.0,95726.0,28.753,0.193,,,,,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-13,416.0,4.0,8.429,,,0.0,124.952,1.201,2.532,,,0.0,1.24,,,,,,,,,1030.0,96756.0,29.062,0.309,,,,,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-14,428.0,12.0,10.143,,,0.0,128.556,3.604,3.047,,,0.0,1.26,,,,,,,,,820.0,97576.0,29.308,0.246,,,,,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-15,431.0,3.0,9.857,,,0.0,129.457,0.901,2.961,,,0.0,1.28,,,,,,,,,814.0,98390.0,29.553,0.244,,,,,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-16,434.0,3.0,9.429,,,0.0,130.358,0.901,2.832,,,0.0,1.3,,,,,,,,,1818.0,100208.0,30.099,0.546,,,,,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-17,455.0,21.0,10.429,,,0.0,136.666,6.308,3.132,,,0.0,1.33,,,,,,,,,1762.0,101970.0,30.628,0.529,,,,,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-18,505.0,50.0,14.143,,,0.0,151.684,15.018,4.248,,,0.0,1.35,,,,,,,,,1643.0,103613.0,31.122,0.493,1219.0,0.366,0.012,86.2,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-19,555.0,50.0,20.429,,,0.0,166.703,15.018,6.136,,,0.0,1.34,,,,,,,,,1390.0,105003.0,31.539,0.418,1325.0,0.398,0.015,64.9,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-20,578.0,23.0,23.143,,,0.0,173.611,6.908,6.951,,,0.0,1.31,,,,,,,,,3625.0,108628.0,32.628,1.089,1696.0,0.509,0.014,73.3,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-21,608.0,30.0,25.714,,,0.0,182.622,9.011,7.724,,,0.0,1.28,,,,,,,,,1681.0,110309.0,33.133,0.505,1819.0,0.546,0.014,70.7,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-22,640.0,32.0,29.857,,,0.0,192.234,9.612,8.968,,,0.0,1.25,,,,,,,,,1305.0,111614.0,33.525,0.392,1889.0,0.567,0.016,63.3,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-23,672.0,32.0,34.0,,,0.0,201.845,9.612,10.212,,,0.0,1.22,,,,,,,,,3011.0,114625.0,34.429,0.904,2060.0,0.619,0.017,60.6,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-24,699.0,27.0,34.857,,,0.0,209.955,8.11,10.47,,,0.0,1.19,,,,,,,,,4335.0,118960.0,35.731,1.302,2427.0,0.729,0.014,69.6,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-25,712.0,13.0,29.571,,,0.0,213.86,3.905,8.882,,,0.0,1.17,,,,,,,,,3011.0,121971.0,36.636,0.904,2623.0,0.788,0.011,88.7,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-26,738.0,26.0,26.143,,,0.0,221.669,7.809,7.852,,,0.0,1.14,,,,,,,,,4176.0,126147.0,37.89,1.254,3021.0,0.907,0.009,115.6,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-27,760.0,22.0,26.0,,,0.0,228.277,6.608,7.809,,,0.0,1.12,,,,,,,,,18031.0,144178.0,43.306,5.416,5079.0,1.526,0.005,195.3,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-28,784.0,24.0,25.143,,,0.0,235.486,7.209,7.552,,,0.0,1.09,,,,,,,,,11929.0,156107.0,46.889,3.583,6543.0,1.965,0.004,260.2,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-29,791.0,7.0,21.571,,,0.0,237.589,2.103,6.479,,,0.0,1.07,,,,,,,,,9513.0,165620.0,49.746,2.857,7715.0,2.317,0.003,357.7,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-11-30,801.0,10.0,18.429,,,0.0,240.592,3.004,5.535,,,0.0,1.05,,,,,,,,,10308.0,175928.0,52.843,3.096,8758.0,2.631,0.002,475.2,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,-1157.9,-7.3,-7.56,-347.792707256399
MNG,Asia,Mongolia,2020-12-01,812.0,11.0,16.143,,,0.0,243.896,3.304,4.849,,,0.0,1.03,,,,,,,,,12116.0,188044.0,56.482,3.639,9869.0,2.964,0.002,611.3,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-02,819.0,7.0,15.286,,,0.0,245.999,2.103,4.591,,,0.0,1.02,,,,,,,,,12015.0,200059.0,60.091,3.609,11155.0,3.351,0.001,729.8,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-03,831.0,12.0,13.286,,,0.0,249.603,3.604,3.991,,,0.0,1.02,,,,,,,,,16530.0,216589.0,65.056,4.965,12920.0,3.881,0.001,972.5,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-04,842.0,11.0,11.714,,,0.0,252.907,3.304,3.519,,,0.0,1.01,,,,,,,,,19680.0,236269.0,70.967,5.911,13156.0,3.952,0.001,1123.1,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-05,849.0,7.0,9.286,,,0.0,255.01,2.103,2.789,,,0.0,1.01,,,,,,,,,20240.0,256509.0,77.046,6.079,14343.0,4.308,0.001,1544.6,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-06,887.0,38.0,13.714,,,0.0,266.424,11.414,4.119,,,0.0,1.01,,,,,,,,,14019.0,270528.0,81.257,4.211,14987.0,4.502,0.001,1092.8,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-07,888.0,1.0,12.429,,,0.0,266.724,0.3,3.733,,,0.0,1.0,,,,,,,,,23341.0,293869.0,88.268,7.011,16849.0,5.061,0.001,1355.6,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-08,893.0,5.0,11.571,,,0.0,268.226,1.502,3.476,,,0.0,0.99,,,,,,,,,27488.0,321357.0,96.524,8.256,19045.0,5.72,0.001,1645.9,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-09,898.0,5.0,11.286,,,0.0,269.728,1.502,3.39,,,0.0,1.0,,,,,,,,,24024.0,345381.0,103.74,7.216,20760.0,6.236,0.001,1839.4,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-10,905.0,7.0,10.571,,,0.0,271.83,2.103,3.175,,,0.0,1.0,,,,,,,,,21470.0,366851.0,110.189,6.449,21466.0,6.448,0.0,2030.6,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-11,906.0,1.0,9.143,,,0.0,272.131,0.3,2.746,,,0.0,1.01,,,,,,,,,20633.0,387484.0,116.387,6.197,21602.0,6.488,0.0,2362.7,samples tested,,,,,,,,,,,,85.19,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-12,907.0,1.0,8.286,,,0.0,272.431,0.3,2.489,,,0.0,1.02,,,,,,,,,17529.0,405013.0,121.652,5.265,21215.0,6.372,0.0,2560.3,samples tested,,,,,,,,,,,,75.46,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-13,912.0,5.0,3.571,,,0.0,273.933,1.502,1.073,,,0.0,1.04,,,,,,,,,14987.0,420000.0,126.153,4.502,21353.0,6.414,0.0,5979.6,samples tested,,,,,,,,,,,,75.46,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-14,917.0,5.0,4.143,,,0.0,275.435,1.502,1.244,,,0.0,1.06,,,,,,,,,8574.0,428574.0,128.729,2.575,19244.0,5.78,0.0,4644.9,samples tested,,,,,,,,,,,,75.46,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-15,918.0,1.0,3.571,,,0.0,275.735,0.3,1.073,,,0.0,1.08,,,,,,,,,10949.0,439523.0,132.017,3.289,16881.0,5.07,0.0,4727.2,samples tested,,,,,,,,,,,,75.46,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-16,923.0,5.0,3.571,,,0.0,277.237,1.502,1.073,,,0.0,1.12,,,,,,,,,12711.0,452234.0,135.835,3.818,15265.0,4.585,0.0,4274.7,samples tested,,,,,,,,,,,,75.46,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
MNG,Asia,Mongolia,2020-12-17,941.0,18.0,5.143,,,0.0,282.644,5.407,1.545,,,0.0,1.15,,,,,,,,,10559.0,462793.0,139.007,3.172,13706.0,4.117,0.0,2665.0,samples tested,,,,,,,,,,,,75.46,3329282.0,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7.0,69.87,0.737,,,,
